id,air,bacnetConnRef,bacnetHis,bacnetPoint,bmsName,bypass,chilled,cmd,connRef,damper,disMacro,discharge,enable,entering,enum,equipName,equipRef,esc,exhaust,fan,groupRef,heating,his,hisEnd,hisSize,hisStart,hisStatus,hot,kind,lastSynced,leaving,navName,noTagMatch,objectId,outside,point,pump,run,sensor,siteRef,sp,speed,tagTableRef,temp,tlName,tz,unit,valve,water,zone,mod
@p:ubcv:r:2512d552-a840f7db Marine Drive Res #1 Unsorted Points M_DCS_BV,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL16,✓,M_DCS_BV,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T11:32:30-07:00 Los_Angeles,22,2019-09-16T09:36:06-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:41:23.931-07:00 Los_Angeles,"",M_DCS_BV,✓,BV15,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DCS_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:30.201Z UTC
@p:ubcv:r:2512d552-da929276 Marine Drive Res #1 Unsorted Points M_DHW_LEAD_BOILER_AV,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL90,✓,M_DHW_LEAD_BOILER_AV,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:08-07:00 Los_Angeles,16539,2019-09-13T13:33:59-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:41:23.951-07:00 Los_Angeles,"",M_DHW_LEAD_BOILER_AV,✓,AV15,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DHW_LEAD_BOILER_AV_POLL_TL,Los_Angeles,_,"","","",2020-04-09T19:15:22.751Z UTC
@p:ubcv:r:2512d59b-3b463490 Marine Drive Res #1 Unsorted Points M6_DRY8_RUN_S_BV,"",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL39,✓,M6_DRY8_RUN_S_BV,"","","",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T12:08:46-07:00 Los_Angeles,1222,2019-09-11T17:05:58-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:38:52.876-07:00 Los_Angeles,"",M6_DRY8_RUN_S_BV,✓,BV17,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","","",Los_Angeles,"","","","",2020-04-08T18:54:13.476Z UTC
@p:ubcv:r:2512d59b-8f73758f Marine Drive Res #1 Unsorted Points M6_DRY5_A,"",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL6,✓,M6_DRY5_A,"","","",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:27:41-07:00 Los_Angeles,15271,2019-09-13T03:20:31-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:38:54.28-07:00 Los_Angeles,"",M6_DRY5_A,✓,AI6,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","","",Los_Angeles,_,"","","",2020-04-09T19:15:22.763Z UTC
@p:ubcv:r:2512d552-294c019e Marine Drive Res #1 Unsorted Points M_DCP125_S,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL38,✓,M_DCP125_S,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:08-07:00 Los_Angeles,16539,2019-09-13T13:33:59-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:41:23.957-07:00 Los_Angeles,"",M_DCP125_S,✓,AI1403,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DCP125_S_POLL_TL,Los_Angeles,A,"","","",2020-04-09T19:02:29.267Z UTC
@p:ubcv:r:2512d579-7e584faf Marine Drive Res #1 Unsorted Points M4_DRY3_4_S_BV,"",@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),TL25,✓,M4_DRY3_4_S_BV,"","","",@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T01:07:14-07:00 Los_Angeles,8061,2019-09-14T21:53:08-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:38:51.505-07:00 Los_Angeles,"",M4_DRY3_4_S_BV,✓,BV4,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M4_DRY3_4_S_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:11.692Z UTC
@p:ubcv:r:2512d552-09ec5d8f Marine Drive Res #1 Unsorted Points M_DCP303_C,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL6,✓,M_DCP303_C,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T09:01:00-07:00 Los_Angeles,26,2020-01-07T09:00:25-08:00 Los_Angeles,ok,"",Bool,2020-05-12T15:41:23.959-07:00 Los_Angeles,"",M_DCP303_C,✓,BO1201,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DCP303_C_COV_TL,Los_Angeles,"","","","",2020-04-08T18:52:17.567Z UTC
@p:ubcv:r:2512d579-08a0fb84 Marine Drive Res #1 Unsorted Points M4_LDRY_EF403_SPD_AV,✓,@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),TL13,✓,M4_LDRY_EF403_SPD_AV,"","",✓,@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,✓,✓,@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:33:24-07:00 Los_Angeles,15242,2019-09-13T13:37:53-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:38:54.401-07:00 Los_Angeles,"",Exhaust Fan Speed Cmd,"",AV3,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"",✓,@p:ubcv:r:24423e24-51c58a81 .+_EF(\d+[A-Z]?)?(_VFD)?_SPD(_AV)?(_TL)?,"",M4_LDRY_EF403_SPD_AV_POLL_TL,Los_Angeles,%,"","","",2020-04-09T19:02:29.339Z UTC
@p:ubcv:r:2512d589-04f426e6 Marine Drive Res #1 Unsorted Points M5_LDRY_EF503_SPD,✓,@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),TL8,✓,M5_LDRY_EF503_SPD,"","",✓,@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,✓,✓,@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:38:09-07:00 Los_Angeles,15271,2019-09-13T13:28:42-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:40:34.608-07:00 Los_Angeles,"",Exhaust Fan Speed Cmd,"",AO2,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"",✓,@p:ubcv:r:24423e24-51c58a81 .+_EF(\d+[A-Z]?)?(_VFD)?_SPD(_AV)?(_TL)?,"",M5_LDRY_EF503_SPD_POLL_TL,Los_Angeles,%,"","","",2020-04-09T19:02:29.354Z UTC
@p:ubcv:r:2512d563-59241ea1 Marine Drive Res #1 Unsorted Points M_AHU103_SAT_SP,✓,@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),TL18,✓,M_AHU103_SAT_SP,"","","",@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),"",$equipRef $bmsName,✓,"","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:33:32-07:00 Los_Angeles,15242,2019-09-13T13:29:42-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:36:34.699-07:00 Los_Angeles,"",Discharge Air Temp Sp,"",AV6,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,✓,"",@p:ubcv:r:23e65d0e-055565a9 .+_SAT(_RHCV)?_SP(_AV)?(_TL)?,✓,M_AHU103_SAT_SP_POLL_TL,Los_Angeles,°C,"","","",2020-04-09T19:02:29.31Z UTC
@p:ubcv:r:2512d552-b2c29729 Marine Drive Res #1 Unsorted Points M_DCP1_MIN_SPD_AV,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL47,✓,M_DCP1_MIN_SPD_AV,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:08-07:00 Los_Angeles,16539,2019-09-13T13:33:59-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:41:23.965-07:00 Los_Angeles,"",M_DCP1_MIN_SPD_AV,✓,AV2,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DCP1_MIN_SPD_AV_POLL_TL,Los_Angeles,%,"","","",2020-04-09T19:02:29.268Z UTC
@p:ubcv:r:2512d552-72acfcb7 Marine Drive Res #1 Unsorted Points M_DCP1_C,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL3,✓,M_DCP1_C,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T11:18:29-07:00 Los_Angeles,33,2020-01-08T08:03:46-08:00 Los_Angeles,ok,"",Bool,2020-05-12T15:41:23.968-07:00 Los_Angeles,"",M_DCP1_C,✓,BO1102,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DCP1_C_COV_TL,Los_Angeles,"","","","",2020-04-08T18:51:00.772Z UTC
@p:ubcv:r:2512d552-f49d4e82 Marine Drive Res #1 Unsorted Points M_DCP302_C,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL5,✓,M_DCP302_C,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T09:00:30-07:00 Los_Angeles,26,2020-01-07T09:00:56-08:00 Los_Angeles,ok,"",Bool,2020-05-12T15:41:23.971-07:00 Los_Angeles,"",M_DCP302_C,✓,BO1104,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DCP302_C_COV_TL,Los_Angeles,"","","","",2020-04-08T18:51:43.773Z UTC
@p:ubcv:r:2512d563-924d0970 Marine Drive Res #1 Unsorted Points M_AHU102_SAT,✓,@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),TL1,✓,M_AHU102_SAT,"","","",@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),"",$equipRef $bmsName,✓,"","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:33:32-07:00 Los_Angeles,15243,2019-09-13T13:29:32-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:36:32.485-07:00 Los_Angeles,"",Discharge Air Temp,"",AI1,"",✓,"","",✓,@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","",@p:ubcv:r:24c508d8-1a2e5947 .+_SAT(_MUX)?(_TL)?,✓,M_AHU102_SAT_POLL_TL,Los_Angeles,°C,"","","",2020-04-09T19:02:29.311Z UTC
@p:ubcv:r:2512d552-64946b33 Marine Drive Res #1 Unsorted Points M_DHW_BLR3_STG1,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL67,✓,M_DHW_BLR3_STG1,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-03T12:40:57-07:00 Los_Angeles,1410,2019-09-12T09:07:55-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:41:23.974-07:00 Los_Angeles,"",M_DHW_BLR3_STG1,✓,BO1504,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DHW_BLR3_STG1_COV_TL,Los_Angeles,"","","","",2020-04-08T18:54:24.776Z UTC
@p:ubcv:r:2512d589-93ba873f Marine Drive Res #1 Unsorted Points M5_DRY5_6_S_BV,"",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),TL27,✓,M5_DRY5_6_S_BV,"","","",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:40:49-07:00 Los_Angeles,5147,2019-09-15T01:51:25-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:40:32.599-07:00 Los_Angeles,"",M5_DRY5_6_S_BV,✓,BV6,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M5_DRY5_6_S_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:08.849Z UTC
@p:ubcv:r:2512d579-d18b1a37 Marine Drive Res #1 Unsorted Points M4_DRY1_2_A,"",@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),TL7,✓,M4_DRY1_2_A,"","","",@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:33:26-07:00 Los_Angeles,15242,2019-09-13T13:37:56-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:38:52.818-07:00 Los_Angeles,"",M4_DRY1_2_A,✓,AI7,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M4_DRY1_2_A_POLL_TL,Los_Angeles,A,"","","",2020-04-09T19:02:29.34Z UTC
@p:ubcv:r:2512d59b-9cd5a93a Marine Drive Res #1 Unsorted Points M6_LDRY_EF603_EN,"",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL16,✓,M6_LDRY_EF603_EN,"","",✓,@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),"",$equipRef $bmsName,"",✓,"","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T13:32:38-07:00 Los_Angeles,2801,2019-09-11T21:31:28-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:38:51.472-07:00 Los_Angeles,"",Enable Cmd,"",BO1,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","",@p:ubcv:r:23e65d0e-5f12cf73 .+_EN(_TL)?,"","",Los_Angeles,"","","","",2020-04-08T18:53:30.362Z UTC
@p:ubcv:r:2512d589-90789cdd Marine Drive Res #1 Unsorted Points M5_DRY7_8_A,"",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),TL6,✓,M5_DRY7_8_A,"","","",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:38:05-07:00 Los_Angeles,15271,2019-09-13T13:28:44-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:40:32.829-07:00 Los_Angeles,"",M5_DRY7_8_A,✓,AI6,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M5_DRY7_8_A_POLL_TL,Los_Angeles,A,"","","",2020-04-09T19:02:29.355Z UTC
@p:ubcv:r:2512d552-d8704c18 Marine Drive Res #1 Unsorted Points M_DCOUTDOOR_CHWR-T,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL40,✓,M_DCOUTDOOR_CHWR-T,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:08-07:00 Los_Angeles,16540,2019-09-13T13:37:00-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:41:23.98-07:00 Los_Angeles,"",M_DCOUTDOOR_CHWR-T,✓,AI1501,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DCOUTDOOR_CHWR_T_POLL_TL,Los_Angeles,°C,"","","",2020-04-09T19:02:29.269Z UTC
@p:ubcv:r:2512d56c-b49cb301 Marine Drive Res #1 Unsorted Points M_WWHP_TK1_T_SP,"",@p:ubcv:r:2512d356-2acd116d MDR1 WWHP (651003),TL8,✓,M_WWHP_TK1_T_SP,"","","",@p:ubcv:r:2512d356-2acd116d MDR1 WWHP (651003),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:33:25-07:00 Los_Angeles,15241,2019-09-13T13:37:47-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:37:57.346-07:00 Los_Angeles,"",M_WWHP_TK1_T_SP,✓,AV4,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_WWHP_TK1_T_SP_POLL_TL,Los_Angeles,°C,"","","",2020-04-09T19:02:29.329Z UTC
@p:ubcv:r:2512d589-47b0866d Marine Drive Res #1 Unsorted Points M5_DRY9_10_S_BV,"",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),TL26,✓,M5_DRY9_10_S_BV,"","","",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:40:39-07:00 Los_Angeles,5796,2019-09-13T00:01:28-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:40:31.325-07:00 Los_Angeles,"",M5_DRY9_10_S_BV,✓,BV5,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M5_DRY9_10_S_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:10.218Z UTC
@p:ubcv:r:2512d552-4a1b8234 Marine Drive Res #1 Unsorted Points M_DHW_TK-3-T,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL79,✓,M_DHW_TK-3-T,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:08-07:00 Los_Angeles,16539,2019-09-13T13:33:59-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:41:23.985-07:00 Los_Angeles,"",M_DHW_TK-3-T,✓,AI1503,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DHW_TK3_T_POLL_TL,Los_Angeles,°C,"","","",2020-04-09T19:02:29.27Z UTC
@p:ubcv:r:2512d59b-11fc155d Marine Drive Res #1 Unsorted Points M6_DRY2_RUN_S_BV,"",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL22,✓,M6_DRY2_RUN_S_BV,"","","",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:20:31-07:00 Los_Angeles,1285,2019-09-11T22:02:30-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:38:53.005-07:00 Los_Angeles,"",M6_DRY2_RUN_S_BV,✓,BV13,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","","",Los_Angeles,"","","","",2020-04-08T18:53:17.64Z UTC
@p:ubcv:r:2512d59b-475f39e1 Marine Drive Res #1 Unsorted Points M6_DRY4_RUN_S_BV,"",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL21,✓,M6_DRY4_RUN_S_BV,"","","",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-11T14:53:48-07:00 Los_Angeles,1224,2019-09-11T16:23:41-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:38:51.564-07:00 Los_Angeles,"",M6_DRY4_RUN_S_BV,✓,BV12,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","","",Los_Angeles,"","","","",2020-04-08T18:53:00.1Z UTC
@p:ubcv:r:2512d552-fa7c5046 Marine Drive Res #1 Unsorted Points M_DCCHWR_T,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL34,✓,M_DCCHWR_T,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:08-07:00 Los_Angeles,16540,2019-09-13T13:36:45-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:41:23.991-07:00 Los_Angeles,"",M_DCCHWR_T,✓,AI1303,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DCCHWR_T_POLL_TL,Los_Angeles,°C,"","","",2020-04-09T19:02:29.271Z UTC
@p:ubcv:r:2512d552-59f9b5bb Marine Drive Res #1 Unsorted Points P_302_S_BV,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL20,✓,P_302_S_BV,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T09:00:30-07:00 Los_Angeles,26,2020-01-07T09:01:00-08:00 Los_Angeles,ok,"",Bool,2020-05-12T15:41:23.994-07:00 Los_Angeles,"",P_302_S_BV,✓,BV4,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",P_302_S_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:03.271Z UTC
